title,intro,link_url
야차,"전 세계 스파이의 최대 접전지 선양에서 활동하는 국정원 해외 비밀공작 전담 블랙팀. 임무 완수를 위해서라면 수단과 방법을 가리지 않아 일명 ‘야차’로 불리는 지강인(설경구)이 이끄는 블랙팀의 보고서가 전부 가짜인 것으로 밝혀진다. 이에 국정원은 서울중앙지검에서 좌천된 검사 한지훈(박해수)을 특별감찰관으로 파견한다. 한지훈은 보고되지 않은 블랙팀의 행동에 의심을 품고 끈질기게 따라붙지만, 야차와 블랙팀은 개의치 않고 그들만의 방식으로 공작을 펼쳐나간다. 마침내 블랙팀의 진짜 임무의 전말을 알게 되고 북한, 중국, 일본까지 동북아 주요 스파이들이 얽혀있는 비밀공작의 실체가 드러나는데… 잡지 않으면 잡히는 스파이들의 진짜 전쟁이 시작된다!",https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&pkid=68&os=10843079&qvt=0&query=%EC%98%81%ED%99%94%20%EC%95%BC%EC%B0%A8
사랑이 지나간 자리,"아버지가 돌아가신 후 서재를 정리하던 ‘클라렌스’는 과거 스페인의 식민지였던 기니에서 온 의문의 편지를 발견하고, 가족들의 과거를 추적하기 위해 낯선 곳으로의 여행을 떠난다. 그곳에서 자신의 아버지 ‘하코보’와 작은아버지 ‘킬리안’, 그리고 원주민 처녀 ‘비실라’의 존재를 알게 되고, 숨겨졌던 두 남녀의 비극적 사랑의 역사와 마주하게 되는데…",https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&pkid=68&os=3196839&qvt=0&query=%EC%98%81%ED%99%94%20%EC%82%AC%EB%9E%91%EC%9D%B4%20%EC%A7%80%EB%82%98%EA%B0%84%20%EC%9E%90%EB%A6%AC
프리즌,"밤이 되면 죄수들이 밖으로 나가 대한민국 완전범죄를 만들어내는 교도소 그 교도소의 권력 실세이자 왕으로 군림하는 익호(한석규). 그 곳에 검거율 100%로 유명한 전직 경찰 유건(김래원)이 뺑소니, 증거인멸, 경찰 매수의 죄목으로 입소하게 되고, 특유의 깡다구와 다혈질 성격으로 익호의 눈에 띄게 된다. 익호는 유건을 새로운 범죄에 앞세우며 점차 야욕을 내보이는데 … 세상을 움직이는 놈들은 따로 있다 감옥 문이 열리면 큰 판이 시작된다!",https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&pkid=68&os=3368775&qvt=0&query=%EC%98%81%ED%99%94%20%ED%94%84%EB%A6%AC%EC%A6%8C
시니어 이어,치어리딩 공연 중 사고를 당해 코마에 빠진 소녀. 20년 후 서른일곱 살이 되어 깨어난다. 그럼 이제 고등학생 시절의 꿈을 실행에 옮길 차례. 졸업 파티 퀸이 되고 말 거야!,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&pkid=68&os=26223824&qvt=0&query=%EC%8B%9C%EB%8B%88%EC%96%B4%20%EC%9D%B4%EC%96%B4
분노의 질주: 더 얼티메이트,"도미닉(빈 디젤)은 자신과 가장 가까웠던 형제 제이콥(존 시나)이 사이퍼(샤를리즈 테론)와 연합해 전 세계를 위기로 빠트릴 위험천만한 계획을 세운다는 사실을 알게 되고, 이를 막기 위해 다시 한 번 패밀리들을 소환한다. 가장 가까운 자가 한순간, 가장 위험한 적이 된 상황 도미닉과 패밀리들은 이에 반격할 놀라운 컴백과 작전을 세우고 지상도, 상공도, 국경도 경계가 없는 불가능한 대결이 시작되는데…",https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&pkid=68&os=10203031&qvt=0&query=%EB%B6%84%EB%85%B8%EC%9D%98%20%EC%A7%88%EC%A3%BC%3A%20%EB%8D%94%20%EC%96%BC%ED%8B%B0%EB%A9%94%EC%9D%B4%ED%8A%B8
인터프리터,"아프리카 태생인 UN 통역사 실비아 브룸 (니콜 키드만 분)이 그녀 외 극소수만이 알고 있는 언어로 아프리카 정치 지도자의 목숨을 위협하는 것을 엿들었다고 강력히 주장하면서 사건은 시작된다. 눈 깜짝할 사이에 그녀는 살인자들의 대상이 되어 목숨이 위태로워진다. 그러자 연방요원 토빈 켈러 (숀 펜 분) 의 보호를 받게 되면서 그녀의 상황은 더욱 더 끔찍해진다. 그녀의 미심 적은 과거와 그녀가 비밀스럽게 국제적으로 연결 되어 있다는 사실을 파헤치게 되면서 그녀가 음모 속으로 직접 뛰어들지 않았나 하고 더욱 의심하게 되고, 매 순간마다 그는 그녀를 더욱더 의심스럽게 만드는 증거들을 찾아내게 된다. 실비아는 희생자일까? 용의자일까? 아니면 전혀 다른 무언가가 있는 것일까? 그리고 개인적인 마음의 상처를 가진 토빈이 과연 그녀를 안전하게 지킬 수 있을 것인가? 실비와 토빈은 서로 의지 하여야 하는 상황에서 너무 늦기 전에 엄청난 국제 위기를 막기 위해 끝까지 진실을 밝혀 내야 하는데..",https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&pkid=68&os=1777768&qvt=0&query=%EC%9D%B8%ED%84%B0%ED%94%84%EB%A6%AC%ED%84%B0
케이프 피어,"영화는 복수심에 불타는 맥스 케이디(Max Cady: 로버트 드니로 분)가 강간 폭행죄로 14년형을 마치고 출소하면서부터 시작된다. 감옥에 있는 동안 글을 배우고 문학서에서 철학서 등을 독파, 스스로 변호할 수준까지 오른 맥스는 자신의 과거 공선변호사인 샘 보든(Sam Bowden: 닉 놀테 분)을 찾아간다. 샘은 14년전 케이디가 무죄를 선고 받을 수 있는 정보를 입수했지만 16세 소녀를 강간한 그에겐 자유를 누릴 권리가 없다고 판단, 검찰측에 제시하지 않았다. 이 사실을 알고 있는 맥스는 샘이 자신을 배신했다는 생각에 수감내내 복수심을 키워온 것. 처음 맥스의 위협을 받고 가볍게 생각했던 샘은 맥스가 평소 가까이 지내던 법원서기인 로리 데이비스에게 접근하여 그녀에게 무자비한 성폭행을 보고는 경악한다. 사립 탐정 커젝(Claude Kersek: 죠 돈 베이커 분)을 고용한 샘은 그일로 점차 자신의 가정까지 흔들리는 것을 느끼게 된다. 한편 맥스는 막 사춘기에 접어든 15살 난 샘의 딸 대니(Danielle Bowden: 줄리엣 루이스 분)가 한창 성격이 반항적이고 성적 호기심이 높은 것을 이용하여 헨리 밀러의 '섹서스'와 '북회귀선' 등을 이용하여 접근한다. 위기 의식을 느낀 나머지 샘은 청부업자를 고용하여 맥스를 습격하게 한다. 청부업자들은 파이프와 체인으로 맥스를 피투성이로 만들지만 불사신 같은 맥스는 이들을 때려 눕힌다. 이 사건은 맥스의 복수심을 더욱 자극하는 계기가 되고 맥스는 처절한 복수의 화신이 되어 샘을 괴롭힌다. 그의 최후 복수의 장소는 폭풍이 휘몰아치는 케이프 피어. 그곳에서 맥스와 샘의 마지막 대결은 빛도 소리도 없는 다만 공포로 변해간다.",https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&pkid=68&os=1749071&qvt=0&query=%EC%98%81%ED%99%94%20%EC%BC%80%EC%9D%B4%ED%94%84%20%ED%94%BC%EC%96%B4
마녀,"10년 전 의문의 사고가 일어난 시설에서 홀로 탈출한 후 모든 기억을 잃은 ‘자윤’. 나이도, 이름도 모르는 자신을 거두고 키워준 노부부의 보살핌으로 씩씩하고 밝은 여고생으로 자라났다. 어려운 집안사정을 돕기 위해 상금이 걸린 오디션 프로그램에 출연한 자윤, 방송이 나간 직후부터 의문의 인물들이 그녀 앞에 나타난다. 자윤의 주변을 맴돌며 날카롭게 지켜보는 남자 ‘귀공자’, 그리고 과거 사고가 일어난 시점부터 사라진 아이를 찾던 ‘닥터 백’과 ‘미스터 최’까지 자신은 전혀 기억하지 못하는 그들의 등장으로, 자윤은 혼란에 휩싸이게 되는데...! 그들이 나타난 후 모든 것이 바뀌었다",https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&pkid=68&os=8253198&qvt=0&query=%EB%A7%88%EB%85%80%201
챔피언,"미국 로스엔젤레스, 한 때 팔씨름 세계 챔피언을 꿈꿨지만 지금은 클럽에서 일하는 ‘마크’(마동석)는 자칭 최고의 스포츠 에이전트 ‘진기’(권율)의 설득에 한국으로 돌아온다. “나한테는 팔씨름 밖에 없었어… 나 믿어!” 멈췄던 팔뚝이 다시 뛰기 시작한 ‘마크’. '진기'에게서 귀국 선물(?)로 받은 오래 전 헤어진 엄마 주소를 찾아가지만 그곳엔 엄마 대신 본 적 없는 여동생 ‘수진’(한예리)과 두 아이 ‘쭌쭌남매’가 떡하니 살고 있는데… 잡는 순간 모두 넘긴다! 챔피언을 향한 어메이징 뒤집기 한 판이 시작된다!",https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&pkid=68&os=6390979&qvt=0&query=%EC%98%81%ED%99%94%20%EC%B1%94%ED%94%BC%EC%96%B8
특송,예상치 못한 배송사고로 걷잡을 수 없는 사건에 휘말린 특송 전문 드라이버 ‘은하’. 어쩌다 맡게 된 반송 불가 수하물에 출처를 알 수 없는 300억까지! 경찰과 국정원의 타겟이 되어 도심 한복판 모든 것을 건 추격전을 벌이게 되는데… NO브레이크! FULL엑셀! 성공률 100% 특송 전문 드라이버가 온다!,https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&pkid=68&os=9803083&qvt=0&query=%EC%98%81%ED%99%94%20%ED%8A%B9%EC%86%A1
해리 포터와 마법사의 돌,"해리 포터(다니엘 래드클리프 분)는 위압적인 버논 숙부(리챠드 그리피스 분)와 냉담한 이모 페투니아 (피오나 쇼 분), 욕심 많고 버릇없는 사촌 더즐리(해리 멜링 분) 밑에서 갖은 구박을 견디며 계단 밑 벽장에서 생활한다. 이모네 식구들 역시 해리와의 동거가 불편하기는 마찬가지. 이모 페투니아에겐 해리가 이상한(?) 언니 부부에 관한 기억을 떠올리게 만드는 달갑지 않은 존재다. 11살 생일이 며칠 앞으로 다가왔지만 한번도 생일파티를 치르거나 제대로 된 생일선물을 받아 본 적이 없는 해리로서는 특별히 신날 것도 기대 할 것도 없다. 11살 생일을 며칠 앞둔 어느 날 해리에게 초록색 잉크로 쓰여진 한 통의 편지가 배달된다. 그 편지의 내용은 다름 아닌 해리의 11살 생일을 맞이하여 전설적인“호그와트 마법학교”에서 보낸 입학초대장이었다. 그리고 해리의 생일을 축하하러 온 거인 해그리드는 해리가 모르고 있었던 해리의 진정한 정체를 알려주는데. 그것은 바로 해리가 굉장한 능력을 지닌 마법사라는 것! 해리는 해그리드의 지시대로 자신을 구박하던 이모네 집을 주저없이 떠나 호그와트행을 택한다. 런던의 킹스크로스 역에 있는 비밀의 9와 3/4 승장장에서 호그와트 특급열차를 탄 해리는 열차 안에서 같은 호그와트 마법학교 입학생인 헤르미온느 그레인저(엠마 왓슨 분)와 론 위즐리 (루퍼트 그린트 분)를 만나 친구가 된다. 이들과 함께 호그와트에 입학한 해리는, 놀라운 모험의 세계를 경험하며 갖가지 신기한 마법들을 배워 나간다. 또한 빗자루를 타고 공중을 날아다니며 경기하는 스릴 만점의 퀴디치 게임에서 스타로 탄생하게 되며, 용, 머리가 셋 달린 개, 유니콘, 켄타우루스, 히포그리프(말 몸에 독수리 머리와 날개를 가진 괴물)등 신비한 동물들과 마주치며 모험을 즐긴다. 그러던 어느 날 해리는 호그와트 지하실에 `영원한 생을 가져다주는 마법사의 돌'이 비밀리에 보관되어 있다는 것을 알게되고, 해리의 부모님을 죽인 볼드모트가 그 돌을 노린다는 사실도 알게 된다. 볼드모트는 바로 해리를 죽이려다 실패하고 이마에 번개모양의 흉터를 남긴 장본인이다. 해리는 볼드모트로부터 마법의 돌과 호그와트 마법학교를 지키기 위해 필사의 노력을 하는데...",https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&pkid=68&os=1768663&qvt=0&query=%EC%98%81%ED%99%94%20%ED%95%B4%EB%A6%AC%20%ED%8F%AC%ED%84%B0%EC%99%80%20%EB%A7%88%EB%B2%95%EC%82%AC%EC%9D%98%20%EB%8F%8C
성난황소,"거칠었던 과거를 벗어나 수산시장에서 건어물 유통을 하며 건실하게 살던 동철(마동석). 어느 날 아내 지수(송지효)가 납치되고, 경찰에 신고를 하지만 그녀의 행방은 묘연하기만 하다. 그리고 동철에게 걸려 온 납치범(김성오)의 전화! 오히려 지수를 납치한 대가로 거액의 돈을 동철에게 주겠다는 파격 제안을 하고, 이에 폭발한 동철은 지수를 구하기 위해 움직이기 시작하는데…! 느낌 오지? 잘못 건드린 거",https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&pkid=68&os=8185715&qvt=0&query=%EC%84%B1%EB%82%9C%ED%99%A9%EC%86%8C
해리 포터와 비밀의 방,"해리 포터에겐 이번 여름방학이 별로 즐겁질 못했다. 마법이라면 질색을 하는 페투니아 이모(피오나 쇼 분)와 버논 이모부(리차드 그리피스 분)의 구박도 그렇지만, 무엇보다 속상한 건 단짝이었던 론 위즐리(루퍼트 그린트 분)와 헤르미온느 그레인저(엠마 왓슨 분)가 그 사이 자신을 까맣게 잊었는지 자신의 편지에 답장 한 통 없다는 것. 그러던 어느날 꼬마 집요정 도비가 해리의 침실에 나타나 뜻밖의 얘기를 한다. 호그와트 마법학교로 돌아가면 무서운 일을 당할 거라는 것. 도비는 해리를 학교에 못 가게 하려고 자신이 여태까지 론과 헤르미온느의 답장을 가로채 왔음을 고백한다. 그러나 도비와 더즐리 가족의 방해에도 불구, 해리는 론과 그의 형제들이 타고 온 하늘을 나는 자동차를 타고 이모집을 탈출, 따뜻한 가족애가 넘치는 론 위즐리의 집으로 간다. 개학을 앞두고 학교에 가는 날, 론과 해리는 뭔가의 방해로 9와 3/4 승강장에 못 들어가는 바람에 개학식에 지각할 위기에 처한다. 결국 하늘을 나는 자동차 포드 앵글리아를 타고 천신만고끝에 학교에 도착했으나 공교롭게도 차가 학교 선생님들이 소중히 여기는 '커다란 버드나무' 위에 불시착하는 바람에 화가 난 스네이프 교수로부터 퇴학 경고를 받게 된다. 한편 1학년 때 해리가 보여준 영웅적인 활약상은 학교 전체에 소문이 나고, 그 덕에 해리는 원치 않는 관심의 초점이 된다. 론의 여동생 지니, 사진작가 지망생 콜린 크리비 등의 신입생과 어둠의 마법 방어술을 가르치는 신임 교수 질데로이 록허트가 새롭게 해리포터의 팬이 된다. 남의 시선 끌기를 좋아하는 잘난척하는 성격 탓에 주변에서 따돌림 당하는 록허트 교수는 해리와 친해지고 싶어 안달하지만, 그 역시 학교에서 일어나는 무서운 사건에 대해 뾰족한 설명을 못해준다. 모든 이목은 해리에게 집중되고, 결국 급우들은 해리를 의심하기에 이른다. 물론 론과 헤르미온느, 그리고 수수께끼의 일기장에 마음을 뺏긴 론의 동생 지니만은 끝까지 해리를 믿는다. 자신을 믿는 친구들을 실망시킬 수는 없는 법. 해리는 -도움을 준다며 되려 걸리적 대는 록허트 교수가 다소 방해가 되긴 하지만- 어둠의 세력과 맞서 싸울 결심을 하는데..",https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&pkid=68&os=1771899&qvt=0&query=%ED%95%B4%EB%A6%AC%20%ED%8F%AC%ED%84%B0%EC%99%80%20%EB%B9%84%EB%B0%80%EC%9D%98%20%EB%B0%A9
더 파이브,"살인마로부터 처참히 짓밟히고, 눈 앞에서 사랑하는 가족 마저 잔인하게 잃은 은아(김선아), 몸이 불편한 자신을 대신해 복수를 실행할 다섯 명을 모은다. 그녀가 할 수 있는 유일한 복수! 다섯이 있어야 완성되는 마무리까지 완벽한 계획! 그녀의 생명과 맞바꾼 핏빛 복수가 시작된다!",https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&pkid=68&os=1826988&qvt=0&query=%EC%98%81%ED%99%94%20%EB%8D%94%20%ED%8C%8C%EC%9D%B4%EB%B8%8C
시실리 2km,"수 백억(?)에 이르는 조직의 다이아몬드를 들고 튄 석태(권오중 分)는 교통사고로 아름답고 평화로운 시실리에 불시착하게 된다. 마을 사람들의 환대에 마음을 뺏긴 석태는 시실리에서 하룻밤을 묵게 된다. 그런데 그만! 다이아몬드를 확인하려 들어간 화장실에서 어이없이 낙상해 질식사하게 될 위기에 처한 석태를 본 주민들은 석태가 죽었다고만 생각하고 살인 누명을 쓸까 두려워 석태를 어딘가에 묻기로 결의한다. 한편, 석태의 배신에 지구를 뒤져서라도 석태와 다이아몬드를 사수하고야 말겠다는 일념으로 석태를 쫒던 양이 (임창정 分)는 휴대폰 위치추적으로 겨우겨우 시실리까지는 당도하게 된다. 자꾸만 부인하는 마을 주민들과 음산한 동네 분위기에 그곳을 떠날까 했던 양이는 현장에서 석태의 키티 양말 한 짝을 발견하고 석태가 이곳에 있음을 확신하게 된다. 다이아몬드의 정체를 알아버린 마을 사람들은 석태를 더더욱 숨기려고만 하고, 석태가 있음을 확신하게 된 양이는 아예 시실리에 주저앉는다. 쫒고 숨기는 가운데 낫, 호미, 도끼로 무장한 농기구 액션까지 선보이며 점점 본성을 드러내는 마을 주민들에게 엄청난 과거가 있음을 양이가 알게 되면서 귀신보다 더 무서운 마을 주민들과 서울 싸나이들의 한 판 전쟁은 이제 시작이다!",https://search.naver.com/search.naver?where=nexearch&sm=tab_etc&pkid=68&os=1776519&qvt=0&query=%EC%8B%9C%EC%8B%A4%EB%A6%AC%202km
